Seconds,Value.EncoderPos,Value.LastLeftLickTime,Value.LastRightLickTime,Value.LastSyncPulseTime,Value.PhotodiodeValue,Value.Last2PFrameTime,Value.Last2PLineTime,Value.CurrentMillis
0.499,0,0,0,0,699,0,0,499
0.50700000000000001,0,0,0,0,701.80999755859375,0,0,507
0.51500000000000001,0,0,0,0,703,0,0,515
0.52300000000000002,0,0,0,0,703.3699951171875,0,0,523
0.53100000000000003,0,0,0,0,705.6500244140625,0,0,531
0.53900000000000003,0,0,0,0,706.8599853515625,0,0,539
0.54700000000000004,0,0,0,0,709.33001708984375,0,0,547
0.55500000000000005,0,0,0,0,711,0,0,555
0.56299999999999994,0,0,0,0,711.72998046875,0,0,563
0.57099999999999995,0,0,0,0,714.3499755859375,0,0,571
0.57899999999999996,0,0,0,0,715,0,0,579
0.58699999999999997,0,0,0,0,717.20001220703125,0,0,587
0.59499999999999997,0,0,0,0,718.05999755859375,0,0,595
0.60299999999999998,0,0,0,0,718.510009765625,0,0,603
0.61099999999999999,0,0,0,0,719.91998291015625,0,0,611
0.61899999999999999,0,0,0,0,720,0,0,619
0.627,0,0,0,0,721.22998046875,0,0,627
0.63500000000000001,0,0,0,0,723.1199951171875,0,0,635
0.64300000000000002,0,0,0,0,723.3599853515625,0,0,643
0.65100000000000002,0,0,0,0,725.66998291015625,0,0,651
0.65900000000000003,0,0,0,0,726,0,0,659
0.66700000000000004,0,0,0,0,727.21002197265625,0,0,667
0.67500000000000004,0,0,0,0,729,0,0,675
0.68300000000000005,0,0,0,0,729.82000732421875,0,0,683
0.69099999999999995,0,0,0,0,732.55999755859375,0,0,691
0.69899999999999995,0,0,0,0,733.0999755859375,0,0,699
0.70699999999999996,0,0,0,0,734.91998291015625,0,0,707
0.71499999999999997,0,0,0,0,736.8800048828125,0,0,715
0.72299999999999998,0,0,0,0,737.6300048828125,0,0,723
0.73099999999999998,0,0,0,0,740.22998046875,0,0,731
0.73899999999999999,0,0,0,0,741.25,0,0,739
0.747,0,0,0,0,743.27001953125,0,0,747
0.755,0,0,0,0,745.78997802734375,0,0,755
0.76300000000000001,0,0,0,0,746.30999755859375,0,0,763
0.77100000000000002,0,0,0,0,748.6099853515625,0,0,771
0.77900000000000003,0,0,0,0,749.96002197265625,0,0,779
0.78700000000000003,0,0,0,0,751.53997802734375,0,0,787
0.79500000000000004,0,0,0,0,753.02001953125,0,0,795
0.80300000000000005,0,0,0,0,753.3499755859375,0,0,803
0.81100000000000005,0,0,0,0,754.69000244140625,0,0,811
0.81899999999999995,0,0,0,0,755,0,0,819
0.82699999999999996,0,0,0,0,755.71002197265625,0,0,827
0.83499999999999996,0,0,0,0,757.4000244140625,0,0,835
0.84299999999999997,0,0,0,0,758.15997314453125,0,0,843
0.85099999999999998,0,0,0,0,760.58001708984375,0,0,851
0.85899999999999999,0,0,0,0,761.02001953125,0,0,859
0.86699999999999999,0,0,0,0,762.05999755859375,0,0,867
0.875,0,0,0,0,763.08001708984375,0,0,875
0.88300000000000001,0,0,0,0,763.52001953125,0,0,883
0.89100000000000001,0,0,0,0,765.79998779296875,0,0,891
0.89900000000000002,0,0,0,0,766,0,0,899
0.90700000000000003,0,0,0,0,766.8800048828125,0,0,907
0.91500000000000004,0,0,0,0,768.03997802734375,0,0,915
0.92300000000000004,0,0,0,0,768.33001708984375,0,0,923
0.93100000000000005,0,0,0,0,770.55999755859375,0,0,931
0.93899999999999995,0,0,0,0,771.02001953125,0,0,939
0.94699999999999995,0,0,0,0,772.80999755859375,0,0,947
0.95499999999999996,0,0,0,0,776.22998046875,0,0,955
0.96299999999999997,0,0,0,0,777.79998779296875,0,0,963
0.97099999999999997,0,0,0,0,780.5999755859375,0,0,971
0.97899999999999998,0,0,0,0,782,0,0,979
0.98699999999999999,0,0,0,0,783.1099853515625,0,0,987
0.995,0,0,0,0,784.03997802734375,0,0,995
1.0029999999999999,0,0,0,0,784.16998291015625,0,0,1003
1.0109999999999999,0,0,0,0,786.489990234375,0,0,1011
1.0189999999999999,0,0,0,0,787.94000244140625,0,0,1019
1.0269999999999999,0,0,0,0,789.72998046875,0,0,1027
1.0349999999999999,0,0,0,0,792.1199951171875,0,0,1035
1.0429999999999999,0,0,0,0,793.510009765625,0,0,1043
1.0509999999999999,0,0,0,0,795.22998046875,0,0,1051
1.0589999999999999,0,0,0,0,796.27001953125,0,0,1059
1.0669999999999999,0,0,0,0,798.1099853515625,0,0,1067
1.075,0,0,0,0,799.02001953125,0,0,1075
1.083,0,0,0,0,799.25,0,0,1083
1.091,0,0,0,0,800.97998046875,0,0,1091
1.099,0,0,0,0,802,0,0,1099
1.107,0,0,0,0,803.760009765625,0,0,1107
1.115,0,0,0,0,806.57000732421875,0,0,1115
1.123,0,0,0,0,807.219970703125,0,0,1123
1.131,0,0,0,0,809.75,0,0,1131
1.139,0,0,0,0,810.71002197265625,0,0,1139
1.147,0,0,0,0,812.77001953125,0,0,1147
1.155,0,0,0,0,815,0,0,1155
1.163,0,0,0,0,815.03997802734375,0,0,1163
1.171,0,0,0,0,816.17999267578125,0,0,1171
1.179,0,0,0,0,817.02001953125,0,0,1179
1.1870000000000001,0,0,0,0,817.59002685546875,0,0,1187
1.1950000000000001,0,0,0,0,818.8599853515625,0,0,1195
1.2030000000000001,0,0,0,0,819.05999755859375,0,0,1203
1.2110000000000001,0,0,0,0,820.91998291015625,0,0,1211
1.2190000000000001,0,0,0,0,822.08001708984375,0,0,1219
1.2270000000000001,0,0,0,0,822.77001953125,0,0,1227
1.2350000000000001,0,0,0,0,824.02001953125,0,0,1235
1.2430000000000001,0,0,0,0,824.57000732421875,0,0,1243
1.2509999999999999,0,0,0,0,826.5,0,0,1251
1.2589999999999999,0,0,0,0,827.02001953125,0,0,1259
1.2669999999999999,0,0,0,0,827.40997314453125,0,0,1267
1.2749999999999999,0,0,0,0,829.02001953125,0,0,1275
1.2829999999999999,0,0,0,0,829.02001953125,0,0,1283
1.2909999999999999,0,0,0,0,830.3699951171875,0,0,1291
1.2989999999999999,0,0,0,0,830.96002197265625,0,0,1299
1.3069999999999999,0,0,0,0,831.02001953125,0,0,1307
1.3149999999999999,0,0,0,0,832.0999755859375,0,0,1315
1.323,0,0,0,0,832.52001953125,0,0,1323
1.331,0,0,0,0,834.21002197265625,0,0,1331
1.339,0,0,0,0,835.02001953125,0,0,1339
1.347,0,0,0,0,835.8699951171875,0,0,1347
1.355,0,0,0,0,838.219970703125,0,0,1355
1.363,0,0,0,0,839.03997802734375,0,0,1363
1.371,0,0,0,0,841.04998779296875,0,0,1371
1.379,0,0,0,0,842.08001708984375,0,0,1379
1.387,0,0,0,0,842.3699951171875,0,0,1387
1.395,0,0,0,0,843.20001220703125,0,0,1395
1.403,0,0,0,0,843.1300048828125,0,0,1403
1.411,0,0,0,0,844.84002685546875,0,0,1411
1.419,0,0,0,0,845.780029296875,0,0,1419
1.427,0,0,0,0,846.47998046875,0,0,1427
1.4350000000000001,0,0,0,0,847.03997802734375,0,0,1435
1.4430000000000001,0,0,0,0,846.96002197265625,0,0,1443
1.4510000000000001,0,0,0,0,848.28997802734375,0,0,1451
1.4590000000000001,0,0,0,0,849,0,0,1459
1.4670000000000001,0,0,0,0,849.20001220703125,0,0,1467
1.4750000000000001,0,0,0,0,850.6099853515625,0,0,1475
1.4830000000000001,0,0,0,0,851,0,0,1483
1.4910000000000001,0,0,0,0,851.75,0,0,1491
1.4990000000000001,0,0,0,0,852.97998046875,0,0,1499
1.5069999999999999,0,0,0,0,853.33001708984375,0,0,1507
1.5149999999999999,0,0,0,0,855.54998779296875,0,0,1515
1.5229999999999999,0,0,0,0,856.25,0,0,1523
1.5309999999999999,0,0,0,0,857.33001708984375,0,0,1531
1.5389999999999999,0,0,0,0,858.07000732421875,0,0,1539
1.5469999999999999,0,0,0,0,858.3900146484375,0,0,1547
1.5549999999999999,0,0,0,0,859,0,0,1555
1.5629999999999999,0,0,0,0,858.05999755859375,0,0,1563
1.571,0,0,0,0,858.84002685546875,0,0,1571
1.579,0,0,0,0,858.92999267578125,0,0,1579
1.587,0,0,0,0,858.25,0,0,1587
1.595,0,0,0,0,859.05999755859375,0,0,1595
1.603,0,0,0,0,859,0,0,1603
1.611,0,0,0,0,860.3800048828125,0,0,1611
1.619,0,0,0,0,861.1400146484375,0,0,1619
1.627,0,0,0,0,861.45001220703125,0,0,1627
1.635,0,0,0,0,862.22998046875,0,0,1635
1.643,0,0,0,0,861.97998046875,0,0,1643
1.651,0,0,0,0,862.6500244140625,0,0,1651
1.659,0,0,0,0,862.78997802734375,0,0,1659
1.667,0,0,0,0,862.09002685546875,0,0,1667
1.675,0,0,0,0,862.94000244140625,0,0,1675
1.6830000000000001,0,0,0,0,862.59002685546875,0,0,1683
1.6910000000000001,0,0,0,0,862.9000244140625,0,0,1691
1.6990000000000001,0,0,0,0,862.97998046875,0,0,1699
1.7070000000000001,0,0,0,0,863.02001953125,0,0,1707
1.7150000000000001,0,0,0,0,863.69000244140625,0,0,1715
1.7230000000000001,0,0,0,0,864,0,0,1723
1.7310000000000001,0,0,0,0,864.8599853515625,0,0,1731
1.7390000000000001,0,0,0,0,865.96002197265625,0,0,1739
1.7470000000000001,0,0,0,0,866.28997802734375,0,0,1747
1.7549999999999999,0,0,0,0,868.04998779296875,0,0,1755
1.7629999999999999,0,0,0,0,868.02001953125,0,0,1763
1.7709999999999999,0,0,0,0,869.27001953125,0,0,1771
1.7789999999999999,0,0,0,0,870.82000732421875,0,0,1779
1.7869999999999999,0,0,0,0,871.05999755859375,0,0,1787
1.7949999999999999,0,0,0,0,872.90997314453125,0,0,1795
1.8029999999999999,0,0,0,0,874,0,0,1803
1.8109999999999999,0,0,0,0,874.94000244140625,0,0,1811
1.819,0,0,0,0,876.05999755859375,0,0,1819
1.827,0,0,0,0,876.3900146484375,0,0,1827
1.835,0,0,0,0,877.82000732421875,0,0,1835
1.843,0,0,0,0,877.97998046875,0,0,1843
1.851,0,0,0,0,878.3699951171875,0,0,1851
1.859,0,0,0,0,879,0,0,1859
1.867,0,0,0,0,879,0,0,1867
1.875,0,0,0,0,879.02001953125,0,0,1875
1.883,0,0,0,0,878.82000732421875,0,0,1883
1.891,0,0,0,0,879.5999755859375,0,0,1891
1.899,0,0,0,0,881,0,0,1899
1.907,0,0,0,0,880.30999755859375,0,0,1907
1.915,0,0,0,0,881.03997802734375,0,0,1915
1.923,0,0,0,0,880.02001953125,0,0,1923
1.931,0,0,0,0,880.03997802734375,0,0,1931
1.9390000000000001,0,0,0,0,880.82000732421875,0,0,1939
1.9470000000000001,0,0,0,0,880.1199951171875,0,0,1947
1.9550000000000001,0,0,0,0,881.15997314453125,0,0,1955
1.9630000000000001,0,0,0,0,880.95001220703125,0,0,1963
1.9710000000000001,0,0,0,0,881.0999755859375,0,0,1971
1.9790000000000001,0,0,0,0,881,0,0,1979
1.9870000000000001,0,0,0,0,880.94000244140625,0,0,1987
1.9950000000000001,0,0,0,0,881.9000244140625,0,0,1995
2.0030000000000001,0,0,0,0,881.80999755859375,0,0,2003
2.0110000000000001,0,0,0,0,882.07000732421875,0,0,2011
2.0190000000000001,0,0,0,0,882.94000244140625,0,0,2019
2.0270000000000001,0,0,0,0,882.19000244140625,0,0,2027
2.0350000000000001,0,0,0,0,882.1400146484375,0,0,2035
2.0430000000000001,0,0,0,0,881.75,0,0,2043
2.0510000000000002,0,0,0,0,881.5,0,0,2051
2.0590000000000002,0,0,0,0,881.91998291015625,0,0,2059
2.0670000000000002,0,0,0,0,880.75,0,0,2067
2.0750000000000002,0,0,0,0,881.02001953125,0,0,2075
2.0830000000000002,0,0,0,0,880.97998046875,0,0,2083
2.0910000000000002,0,0,0,0,881.45001220703125,0,0,2091
2.0990000000000002,0,0,0,0,882.15997314453125,0,0,2099
2.1070000000000002,0,0,0,0,882.03997802734375,0,0,2107
2.1150000000000002,0,0,0,0,883.0999755859375,0,0,2115
2.1230000000000002,0,0,0,0,883,0,0,2123
2.1309999999999998,0,0,0,0,883.08001708984375,0,0,2131
2.1389999999999998,0,0,0,0,884,0,0,2139
2.1469999999999998,0,0,0,0,884.1199951171875,0,0,2147
2.1549999999999998,0,0,0,0,885.02001953125,0,0,2155
2.1629999999999998,0,0,0,0,885.02001953125,0,0,2163
2.1709999999999998,0,0,0,0,885.1199951171875,0,0,2171
2.1789999999999998,0,0,0,0,886.07000732421875,0,0,2179
2.1869999999999998,0,0,0,0,886.1199951171875,0,0,2187
2.1949999999999998,0,0,0,0,886.8599853515625,0,0,2195
2.2029999999999998,0,0,0,0,886.97998046875,0,0,2203
2.2109999999999999,0,0,0,0,887.0999755859375,0,0,2211
2.2189999999999999,0,0,0,0,888.30999755859375,0,0,2219
2.2269999999999999,0,0,0,0,888.17999267578125,0,0,2227
2.2349999999999999,0,0,0,0,889.17999267578125,0,0,2235
2.2429999999999999,0,0,0,0,889.84002685546875,0,0,2243
2.2509999999999999,0,0,0,0,889.25,0,0,2251
2.2589999999999999,0,0,0,0,889.8800048828125,0,0,2259
2.2669999999999999,0,0,0,0,889,0,0,2267
2.2749999999999999,0,0,0,0,890.08001708984375,0,0,2275
2.2829999999999999,0,0,0,0,890.510009765625,0,0,2283
2.2909999999999999,0,0,0,0,890.8800048828125,0,0,2291
2.2989999999999999,0,0,0,0,892,0,0,2299
2.3069999999999999,0,0,0,0,892.02001953125,0,0,2307
2.3149999999999999,0,0,0,0,892.91998291015625,0,0,2315
2.323,0,0,0,0,893,0,0,2323
2.331,0,0,0,0,893.54998779296875,0,0,2331
2.339,0,0,0,0,894.57000732421875,0,0,2339
2.347,0,0,0,0,894.07000732421875,0,0,2347
2.355,0,0,0,0,894.03997802734375,0,0,2355
2.363,0,0,0,0,894.17999267578125,0,0,2363
2.371,0,0,0,0,894.08001708984375,0,0,2371
2.379,0,0,0,0,893.94000244140625,0,0,2379
2.387,0,0,0,0,894,0,0,2387
2.395,0,0,0,0,894.57000732421875,0,0,2395
2.403,0,0,0,0,894.77001953125,0,0,2403
2.411,0,0,0,0,894.08001708984375,0,0,2411
2.419,0,0,0,0,894.08001708984375,0,0,2419
2.427,0,0,0,0,893.78997802734375,0,0,2427
2.4350000000000001,0,0,0,0,894.09002685546875,0,0,2435
2.4430000000000001,0,0,0,0,894.05999755859375,0,0,2443
2.4510000000000001,0,0,0,0,894.1199951171875,0,0,2451
2.4590000000000001,0,0,0,0,894.08001708984375,0,0,2459
2.4670000000000001,0,0,0,0,894.02001953125,0,0,2467
2.4750000000000001,0,0,0,0,894.8599853515625,0,0,2475
2.4830000000000001,0,0,0,0,894.94000244140625,0,0,2483
2.4910000000000001,0,0,0,0,894.20001220703125,0,0,2491
2.4990000000000001,0,0,0,0,895.0999755859375,0,0,2499
2.5070000000000001,0,0,0,0,894.30999755859375,0,0,2507
2.5150000000000001,0,0,0,0,894.16998291015625,0,0,2515
2.5230000000000001,0,0,0,0,894.02001953125,0,0,2523
2.5310000000000001,0,0,0,0,894.3900146484375,0,0,2531
2.5390000000000001,0,0,0,0,894.94000244140625,0,0,2539
2.5470000000000002,0,0,0,0,894.0999755859375,0,0,2547
2.5550000000000002,0,0,0,0,894.760009765625,0,0,2555
2.5630000000000002,0,0,0,0,895.04998779296875,0,0,2563
2.5710000000000002,0,0,0,0,894.8800048828125,0,0,2571
2.5790000000000002,0,0,0,0,895.45001220703125,0,0,2579
2.5870000000000002,0,0,0,0,894.6500244140625,0,0,2587
2.5950000000000002,0,0,0,0,894.16998291015625,0,0,2595
2.6030000000000002,0,0,0,0,893.95001220703125,0,0,2603
2.6110000000000002,0,0,0,0,894.02001953125,0,0,2611
2.6190000000000002,0,0,0,0,894.8599853515625,0,0,2619
2.6269999999999998,0,0,0,0,894.41998291015625,0,0,2627
2.6349999999999998,0,0,0,0,894.6500244140625,0,0,2635
2.6429999999999998,0,0,0,0,894.91998291015625,0,0,2643
2.6509999999999998,0,0,0,0,894.22998046875,0,0,2651
2.6589999999999998,0,0,0,0,894.77001953125,0,0,2659
2.6669999999999998,0,0,0,0,894.02001953125,0,0,2667
2.6749999999999998,0,0,0,0,894.3900146484375,0,0,2675
2.6829999999999998,0,0,0,0,894.6199951171875,0,0,2683
2.6909999999999998,0,0,0,0,894.04998779296875,0,0,2691
2.6989999999999998,0,0,0,0,894.17999267578125,0,0,2699
2.7069999999999999,0,0,0,0,894.0999755859375,0,0,2707
2.7149999999999999,0,0,0,0,894.53997802734375,0,0,2715
2.7229999999999999,0,0,0,0,894.72998046875,0,0,2723
2.7309999999999999,0,0,0,0,894.07000732421875,0,0,2731
2.7389999999999999,0,0,0,0,894.97998046875,0,0,2739
2.7469999999999999,0,0,0,0,894.71002197265625,0,0,2747
2.7549999999999999,0,0,0,0,894.8800048828125,0,0,2755
2.7629999999999999,0,0,0,0,895.0999755859375,0,0,2763
2.7709999999999999,0,0,0,0,894.19000244140625,0,0,2771
2.7789999999999999,0,0,0,0,894.34002685546875,0,0,2779
2.7869999999999999,0,0,0,0,893.91998291015625,0,0,2787
2.7949999999999999,0,0,0,0,893.5999755859375,0,0,2795
2.8029999999999999,0,0,0,0,894.05999755859375,0,0,2803
2.8109999999999999,0,0,0,0,893.05999755859375,0,0,2811
2.819,0,0,0,0,893.1099853515625,0,0,2819
2.827,0,0,0,0,893,0,0,2827
2.835,0,0,0,0,893.03997802734375,0,0,2835
2.843,0,0,0,0,892.6099853515625,0,0,2843
2.851,0,0,0,0,892.27001953125,0,0,2851
2.859,0,0,0,0,893.97998046875,0,0,2859
2.867,0,0,0,0,894.489990234375,0,0,2867
2.875,0,0,0,0,894.54998779296875,0,0,2875
2.883,0,0,0,0,894.55999755859375,0,0,2883
2.891,0,0,0,0,894.20001220703125,0,0,2891
2.899,0,0,0,0,895.02001953125,0,0,2899
2.907,0,0,0,0,894.1300048828125,0,0,2907
2.915,0,0,0,0,894.3699951171875,0,0,2915
2.923,0,0,0,0,894.66998291015625,0,0,2923
2.931,0,0,0,0,894.15997314453125,0,0,2931
2.9390000000000001,0,0,0,0,894.25,0,0,2939
2.9470000000000001,0,0,0,0,894,0,0,2947
2.9550000000000001,0,0,0,0,894.54998779296875,0,0,2955
2.9630000000000001,0,0,0,0,894.69000244140625,0,0,2963
2.9710000000000001,0,0,0,0,894.05999755859375,0,0,2971
2.9790000000000001,0,0,0,0,894.71002197265625,0,0,2979
2.9870000000000001,0,0,0,0,894.1400146484375,0,0,2987
2.9950000000000001,0,0,0,0,894.30999755859375,0,0,2995
3.0030000000000001,0,0,0,0,894.8599853515625,0,0,3003
3.0110000000000001,0,0,0,0,894.17999267578125,0,0,3011
3.0190000000000001,0,0,0,0,895.1500244140625,0,0,3019
3.0270000000000001,0,0,0,0,895.27001953125,0,0,3027
3.0350000000000001,0,0,0,0,895.52001953125,0,0,3035
3.0430000000000001,0,0,0,0,897.1199951171875,0,0,3043
3.0510000000000002,0,0,0,0,898.1400146484375,0,0,3051
3.0590000000000002,0,0,0,0,899.58001708984375,0,0,3059
3.0670000000000002,0,0,0,0,900.219970703125,0,0,3067
3.0750000000000002,0,0,0,0,900.77001953125,0,0,3075
3.0830000000000002,0,0,0,0,902.28997802734375,0,0,3083
3.0910000000000002,0,0,0,0,903.17999267578125,0,0,3091
3.0990000000000002,0,0,0,0,904.15997314453125,0,0,3099
3.1070000000000002,0,0,0,0,905.03997802734375,0,0,3107
3.1150000000000002,0,0,0,0,905.6400146484375,0,0,3115
3.1230000000000002,0,0,0,0,907.45001220703125,0,0,3123
3.1309999999999998,0,0,0,0,908.45001220703125,0,0,3131
3.1389999999999998,0,0,0,0,910.53997802734375,0,0,3139
3.1469999999999998,0,0,0,0,910.71002197265625,0,0,3147
3.1549999999999998,0,0,0,0,910.8599853515625,0,0,3155
3.1629999999999998,0,0,0,0,911.67999267578125,0,0,3163
3.1709999999999998,0,0,0,0,910.8800048828125,0,0,3171
3.1789999999999998,0,0,0,0,911.780029296875,0,0,3179
3.1869999999999998,0,0,0,0,911.97998046875,0,0,3187
3.1949999999999998,0,0,0,0,912.530029296875,0,0,3195
3.2029999999999998,0,0,0,0,912.97998046875,0,0,3203
3.2109999999999999,0,0,0,0,912.22998046875,0,0,3211
3.2189999999999999,0,0,0,0,913.469970703125,0,0,3219
3.2269999999999999,0,0,0,0,914,0,0,3227
3.2349999999999999,0,0,0,0,914.33001708984375,0,0,3235
3.2429999999999999,0,0,0,0,914.97998046875,0,0,3243
3.2509999999999999,0,0,0,0,915.1400146484375,0,0,3251
3.2589999999999999,0,0,0,0,916.53997802734375,0,0,3259
3.2669999999999999,0,0,0,0,917.0999755859375,0,0,3267
3.2749999999999999,0,0,0,0,917.42999267578125,0,0,3275
3.2829999999999999,0,0,0,0,918.54998779296875,0,0,3283
3.2909999999999999,0,0,0,0,918.92999267578125,0,0,3291
3.2989999999999999,0,0,0,0,919.71002197265625,0,0,3299
3.3069999999999999,0,0,0,0,920.66998291015625,0,0,3307
3.3149999999999999,0,0,0,0,921.30999755859375,0,0,3315
3.323,0,0,0,0,923.05999755859375,0,0,3323
3.331,0,0,0,0,923.04998779296875,0,0,3331
3.339,0,0,0,0,924.219970703125,0,0,3339
3.347,0,0,0,0,925.1199951171875,0,0,3347
3.355,0,0,0,0,925.17999267578125,0,0,3355
3.363,0,0,0,0,926.1400146484375,0,0,3363
3.371,0,0,0,0,925.22998046875,0,0,3371
3.379,0,0,0,0,925.84002685546875,0,0,3379
3.387,0,0,0,0,926.02001953125,0,0,3387
3.395,0,0,0,0,926.02001953125,0,0,3395
3.403,0,0,0,0,926.05999755859375,0,0,3403
3.411,0,0,0,0,926.03997802734375,0,0,3411
3.419,0,0,0,0,926.40997314453125,0,0,3419
3.427,0,0,0,0,926.94000244140625,0,0,3427
3.4350000000000001,0,0,0,0,926.47998046875,0,0,3435
